,x,y,z
3.888,1.071940184,4.350291973,4.52124681
3.889,5.332568253,6.959497153,9.252828054
3.89,7.819884675,2.935607992,7.646465944
3.891,1.101508862,3.630775424,8.956889391
3.892,2.17178926,4.977828479,0.541406955
3.893,5.635546164,4.986927079,2.381278237
3.894,9.600724681,6.392482279,9.134247645
3.895,0.743104722,4.151138388,1.060418625
3.896,4.683659113,2.074088676,0.871999403
3.897,0.18540686,1.167418564,1.608890307
3.898,1.511135636,1.105641887,9.925187581
3.899,4.411893259,7.909134061,0.098800708
3.9,2.235939823,0.147478262,8.993219473
3.901,0.510565604,4.509627455,0.675286447
3.902,4.641859703,3.593527688,2.573158501
3.903,5.68637272,8.073717022,4.169737679
3.904,8.922635222,0.202159591,9.150462976
3.905,0.933053548,7.380419649,4.382132712
3.906,0.310532994,3.008857845,7.974291724
3.907,3.380999789,8.984195148,1.304879744
3.908,4.334014959,9.893345927,7.463776982
3.909,6.463441779,4.707927012,2.235125703
3.91,3.425558182,0.986680608,9.005713657
3.911,9.285418018,5.996590523,2.705247414
3.912,8.670368841,7.041517256,8.677805754
3.913,5.488677149,3.210524947,5.719245029
3.914,3.332120215,0.545392056,3.527061165
3.915,3.147540704,5.417729125,9.184260439
3.916,3.50629602,9.720815908,1.318517316
3.917,6.718526651,7.971148869,7.51217028
3.918,0.677621056,1.65025965,5.809473575
3.919,5.360464055,2.511935801,4.355419774
3.92,6.933548827,8.445012812,0.122104589
3.921,2.425741965,5.068746926,4.043815992
3.922,0.92389122,4.456014405,2.649663189
3.923,0.040565143,7.19015014,2.315393672
3.924,2.81355221,5.611411145,1.410265241
3.925,9.815688844,2.822639726,8.443989472
3.926,8.031666027,8.249676405,3.619979381
3.927,3.195054456,4.48093986,2.124934465
3.928,9.686971943,2.412035908,3.44517818
3.929,3.480285978,3.464077024,5.892372006
3.93,4.682114775,5.134570203,3.242321862
3.931,2.436997486,6.154463638,1.807845129
3.932,1.844860592,9.425851712,9.233127214
3.933,0.826452443,4.63567924,3.525693274
3.934,5.57770208,9.167395879,3.437702242
3.935,5.2672155,1.546036798,7.529194333
3.936,1.990953646,7.160921789,6.691084018
3.937,3.787811772,4.388798133,9.324282814
3.938,7.945507652,8.474741536,8.239184151
3.939,0.515810248,3.105376838,4.641720955
3.94,3.202170977,7.175966275,6.874566025
3.941,5.149350426,6.239902465,3.701377902
3.942,9.571108775,4.239097404,8.389916824
3.943,8.077689631,0.178875702,0.842461923
3.944,8.768789386,8.08088655,2.091642585
3.945,9.884036539,4.480947501,7.362483013
3.946,3.829052627,3.021230218,6.289973916
3.947,0.223672844,2.33818098,6.687168659
3.948,2.188133548,1.469058017,4.987558745
3.949,3.136401758,8.587871722,4.553098459
3.95,2.10231467,9.282862608,2.852779419
3.951,1.956206992,3.210551257,4.157279085
3.952,4.522276739,0.486010366,9.801381779
3.953,5.926701394,7.996964085,7.076093412
3.954,8.092046018,2.466788302,0.153079443
3.955,5.289531716,3.509628827,1.208384831
3.956,7.841927174,1.886973455,2.654333083
3.957,1.56325342,7.737384205,3.295957638
3.958,9.075783707,2.596425711,6.929409839
3.959,4.205031149,0.210626459,2.18740587
3.96,1.931339299,5.364003653,7.129285093
3.961,1.509183209,1.749393736,0.614970539
3.962,7.580928173,8.810953113,2.702007436
3.963,5.624510017,2.278807047,6.138766494
3.964,3.681014844,6.482148563,2.355932062
3.965,6.967532965,8.616272594,0.081332194
3.966,7.76364233,5.805026665,9.963314342
3.967,1.854413895,5.897446044,1.247454155
3.968,7.183220573,7.252654073,7.282959493
3.969,2.569927324,5.144497333,6.628531638
3.97,3.665887002,3.702419994,1.616414425
3.971,5.564588154,2.972886125,2.43793283
3.972,0.065025847,8.128616985,6.813817733
3.973,6.340774437,0.734877455,4.132839525
3.974,8.227667594,5.013804562,6.60290337
3.975,7.47878051,1.358578941,3.80809565
3.976,3.106850378,6.832861686,3.415366124
3.977,1.040609016,9.237497485,7.396270205
3.978,6.103154898,7.882220807,7.372480007
3.979,9.282387373,9.886265005,9.953597382
3.98,4.803052649,2.113330571,8.540495689
3.981,8.739968377,1.829823439,7.577264119
3.982,1.673626043,1.982249299,8.969235328
3.983,4.876903885,1.533505468,0.602534053
3.984,6.796527827,3.596096129,4.030979051
3.985,9.219492228,7.484609325,0.730797303
3.986,2.030792618,7.714472097,1.753338898
3.987,6.392065884,0.298874465,7.418835568
3.988,2.889372449,4.600283226,5.339532427
3.989,9.160240808,9.170928966,8.28037418
3.99,8.488418385,7.729531869,0.780147696
3.991,3.347644679,0.590599148,7.803800861
3.992,6.596154628,4.335083572,3.676276241
3.993,7.248549728,4.981296799,4.641537367
3.994,3.432440765,1.755861383,5.981230212
3.995,9.354622643,5.64138033,8.659416847
3.996,1.045701174,3.877839202,8.433324941
3.997,7.193663474,2.768425413,8.664507879
3.998,9.824371924,4.301043416,4.739366333
3.999,6.149358214,2.795985782,7.543884787
4,0.530446277,8.929584834,2.619318091
4.001,2.154054058,4.080443614,9.476055836
4.002,8.259087335,0.829033207,9.277058901
4.003,9.5460476,2.322479883,0.472468364
4.004,7.659739905,2.242803201,4.287472895
4.005,9.244779843,2.385384398,1.900293152
4.006,4.132819396,0.031962644,4.743032348
4.007,2.505592606,2.895391402,8.250645854
4.008,7.062657797,2.825768438,1.75558425
4.009,5.753506858,0.840266101,3.509588405
4.01,1.531987853,5.178351156,0.969111527
4.011,4.872111428,3.933754931,3.935726528
4.012,6.746531942,8.068096231,3.367601443
4.013,4.080589505,6.479228472,4.954868382
4.014,9.518729689,3.282877153,7.525672073
4.015,9.748260316,5.516097299,7.753096206
4.016,4.394112587,9.817769903,7.023209753
4.017,9.976052222,6.985963497,5.012930974
4.018,7.230180404,5.219961694,5.016267434
4.019,1.366452892,4.066051233,7.01924553
4.02,1.327724783,2.171885398,4.07363573
4.021,7.300098791,5.435666539,8.956710544
4.022,2.349893349,2.000851853,2.371272288
4.023,6.044003626,0.148508122,3.096564718
4.024,2.467718273,0.164298539,9.487011194
4.025,6.429766041,1.89898741,2.145481575
4.026,6.527350052,7.018637977,1.906636332
4.027,6.581369435,8.022266374,7.319999141
4.028,8.723460949,7.07326536,5.350543627
4.029,2.252143338,4.531673059,0.771273384
4.03,5.558503496,6.23694621,2.938006644
4.031,4.604876955,5.497142414,0.15619614
4.032,8.396847343,2.669625694,8.275739676
4.033,8.057763852,6.932753201,7.318434458
4.034,6.64377262,8.641733905,5.9317895
4.035,4.012468363,7.337441982,8.490765853
4.036,5.889223072,4.478560108,4.214680683
4.037,9.965372186,7.758462904,7.163499478
4.038,8.637538765,3.163614521,0.314567293
4.039,0.847462066,0.760885434,6.249508078
4.04,4.691876106,8.793656176,1.963259223
4.041,6.057356298,6.163189983,7.816785019
4.042,5.925313668,8.736018422,9.764843046
4.043,7.626068068,3.308503162,7.755249892
4.044,6.65991986,1.875538316,6.936522824
4.045,4.558302222,1.191473756,6.017635922
4.046,6.619608983,3.747397298,6.195907539
4.047,1.495988118,8.868203706,5.297363755
4.048,3.397822665,9.28316686,9.950640797
4.049,6.282781564,3.026778601,4.064167359
4.05,4.684995744,0.375742746,1.07031414
4.051,9.983668818,6.44808949,5.114198152
4.052,2.460203094,4.525686991,9.331191971
4.053,6.592625029,1.714659884,4.974171846
4.054,7.537027334,2.493772772,9.594267274
4.055,0.393852679,7.384590497,8.217389576
4.056,0.764195532,0.318291954,4.671038537
4.057,5.614264054,1.450268099,0.056434395
4.058,5.349599711,6.838622083,4.26036669
4.059,4.059160485,1.767380439,5.300955911
4.06,9.148577771,9.984635095,2.122669707
4.061,8.851307088,8.884320114,5.60710842
4.062,6.914147498,9.647816694,4.220601157
4.063,6.368689142,7.534361376,5.586932214
4.064,6.856870566,0.874716943,0.010058873
4.065,8.107938071,8.499469476,1.797124186
4.066,8.362150651,4.442023736,9.912281294
4.067,7.071303952,7.648946286,7.980338932
4.068,9.053128341,0.260331311,1.152950983
4.069,3.545133571,5.3646958,8.87882017
4.07,3.697219862,1.54937961,9.48641525
4.071,9.930040381,6.895760527,1.680148914
4.072,3.162776056,7.227564425,1.273056785
4.073,3.5100643,3.832413381,4.933913127
4.074,8.871882139,3.972621993,6.371395732
4.075,0.892849572,7.719906723,5.107645003
4.076,5.499046819,3.758452637,4.353038546
4.077,9.258159152,9.932241197,8.378337537
4.078,5.514669771,0.120664235,2.567386141
4.079,1.889121319,5.058931383,3.643000554
4.08,1.923625199,0.97767095,6.418032135
4.081,4.871177642,3.793170375,9.476541495
4.082,4.19826555,3.592195933,0.741758751
4.083,9.197647958,9.443110245,4.565521522
4.084,6.762739566,6.199403868,7.183006501
4.085,2.970440583,6.184901025,9.026025272
4.086,2.834044854,2.045927114,0.333761793
4.087,3.133568485,3.759809476,2.740938992
4.088,5.336529766,2.351051123,8.547028294
4.089,1.570268154,5.890070406,3.137712218
4.09,4.036339621,0.8030738,8.932970067
4.091,5.073137507,8.001222566,0.735257246
4.092,0.155213593,6.493527732,8.121650265
4.093,2.397143422,2.494733354,1.014681029
4.094,2.561019715,5.161160684,4.859887139
4.095,4.863296874,9.147768856,9.245587653
4.096,4.708727548,6.036738173,3.457440984
4.097,6.23583372,0.318447932,2.363044406
4.098,7.653469044,5.183358165,7.210104336
4.099,0.378003568,4.677359394,7.878922023
4.1,5.498171173,8.014400244,8.139232986
4.101,5.249102871,5.426856068,4.014799473
4.102,7.921323835,1.699472089,3.653765942
4.103,0.768020428,0.989722981,4.368698612
4.104,0.780686284,0.963860275,7.28062315
4.105,4.742309074,1.134405559,7.844016245
4.106,1.394181389,7.246402584,9.120903687
4.107,4.843737116,2.575161328,0.136988183
4.108,9.333144664,9.33288349,3.848080532
4.109,1.47524131,1.414976761,4.707699929
4.11,8.597791527,6.178675089,4.625305349
4.111,9.473052695,0.827622156,3.012390523
4.112,8.369474905,0.193616515,2.636934502
4.113,4.381050153,7.734983957,7.538159477
4.114,3.275162678,6.13336336,5.346223695
4.115,9.533679731,5.146487227,6.74524225
4.116,9.885326759,2.598437296,1.247423888
4.117,9.051086168,4.789177223,7.008228447
4.118,9.834323206,0.061045545,7.692801161
4.119,8.341818511,6.994875863,4.590149577
4.12,0.89280192,6.916284573,0.373341254
4.121,4.232579915,6.80388883,0.582691808
4.122,6.593959295,6.121762076,2.935024372
4.123,1.557292898,0.06250047,7.495134797
4.124,5.918750255,4.366411256,2.090540409
4.125,5.537442167,2.977376838,7.628474717
4.126,8.977419231,4.67803168,3.299629989
4.127,9.346425452,5.30927709,7.024319946
4.128,7.693571633,3.471751466,4.859152345
4.129,2.237557819,4.393718374,2.597588654
4.13,1.955542927,9.300891216,3.559445804
4.131,3.696575802,1.99037279,7.563719449
4.132,1.921776499,6.529692808,1.940584912
4.133,6.917711191,9.714609984,5.052045137
4.134,7.051091477,5.549629403,8.382364454
4.135,0.806337766,4.781189686,2.630659031
4.136,9.688212863,9.569039147,3.657114579
4.137,0.185864303,8.78044464,4.92727713
4.138,3.088550322,0.150950124,3.46378899
4.139,6.694031097,6.946424319,3.95464648
4.14,0.207925173,6.873184746,5.432320121
4.141,7.714868666,3.879099208,5.716823245
4.142,9.096878661,5.08586377,1.52778104
4.143,4.902414766,3.821248367,4.505022025
4.144,2.877029079,5.007523921,6.275653868
4.145,5.706588196,9.739288743,8.157308852
4.146,4.402416875,3.632481504,1.853073825
4.147,2.135401054,0.792791225,2.243947801
4.148,0.871872219,3.972463059,0.10442056
4.149,1.0127894,1.909469966,8.587358328
4.15,6.594365837,2.717814128,9.476758827
4.151,3.080874259,2.686975785,4.66462197
4.152,9.015958298,7.160062457,3.787113451
4.153,7.461729927,7.822329823,6.273814969
4.154,4.277609208,1.768886208,3.664292661
4.155,2.346971834,5.567567398,1.768229083
4.156,8.136783206,2.207644032,4.73280354
4.157,9.411239127,1.920366273,4.787383697
4.158,0.691110544,6.856803984,4.864223404
4.159,0.674299306,2.153101014,1.652339544
4.16,9.614870831,5.022402207,2.866922422
4.161,1.547405231,0.739973027,4.345417918
4.162,3.774470864,3.63986805,5.808831669
4.163,3.633278491,2.03226868,1.088354963
4.164,3.715335032,8.99356729,9.392680894
4.165,6.071851461,8.95967348,0.316238608
4.166,0.940740548,6.505378179,7.034951465
4.167,4.353972966,7.96132479,3.713872566
4.168,5.636167129,1.10446619,9.231318776
4.169,6.967047006,0.28166512,6.950184456
4.17,0.809004199,2.490274656,2.001093887
4.171,5.588671346,9.41313328,4.337570636
4.172,6.964621996,4.932613796,1.55647306
4.173,5.689531546,6.15456285,3.73187716
4.174,8.518374261,4.197978384,1.31043629
4.175,2.638565826,2.175723226,3.642927833
4.176,2.920934535,3.484619391,9.251152348
4.177,6.541050433,6.544304568,5.076598645
4.178,8.957394892,7.803930161,7.031626751
4.179,2.332245688,3.146244255,2.482183241
4.18,9.797947129,4.139990978,0.882769615
4.181,0.892405892,5.487394869,1.839739511
4.182,9.075113679,7.288996527,8.256047031
4.183,9.116664516,5.500056375,0.716865808
4.184,1.725915779,4.317036692,5.36296025
4.185,6.052567389,7.084227935,8.467365126
4.186,6.062891662,5.908293235,4.088522682
4.187,7.876137026,5.713167278,4.949286205
4.188,9.262113123,9.256893252,4.773725294
4.189,2.450413462,8.323072656,1.632679532
4.19,6.42043392,5.14788723,1.428741186
4.191,1.905366967,3.469092132,9.446185105
4.192,4.278117968,6.155298014,5.396107128
4.193,7.585222776,1.878028689,9.918252379
4.194,3.435311987,2.415785993,9.090255017
4.195,4.148653114,5.820976434,6.036902587
4.196,0.164035002,4.395185098,9.022903596
4.197,1.285677376,5.798009057,0.22636734
4.198,1.6328276,7.807845062,6.067538698
4.199,5.907902153,3.325431148,1.428861907
4.2,8.304067079,9.365071855,3.151272564
4.201,3.992458327,3.673161091,8.738772773
4.202,2.807747007,9.549223643,6.4809374
4.203,9.671443273,1.971514615,4.984063761
4.204,0.423558202,0.344002145,3.15788414
4.205,7.736344414,8.672577878,5.026000863
4.206,6.591184378,0.181642759,7.702204983
4.207,5.850434876,7.265725778,0.21108319
4.208,2.142565882,0.927126125,2.427655717
4.209,6.648632616,1.412518338,3.415308687
4.21,5.101476997,3.772676883,4.227093555
4.211,0.72015585,2.669945347,7.746486349
4.212,8.599210917,9.616334418,3.207882309
4.213,9.604097041,3.531286734,6.019609057
4.214,1.455482172,1.37673707,1.561856312
4.215,0.360326066,5.09955382,0.124263763
4.216,4.162256329,2.563574223,0.157067701
4.217,6.273895303,4.700164663,3.500955632
4.218,7.629098002,4.61224544,8.133955344
4.219,3.335216276,1.535870225,2.369466307
4.22,3.969891489,5.053645442,4.867111067
4.221,5.47858129,7.442926466,8.491870237
4.222,4.629920935,8.449500017,6.010150982
4.223,3.07339601,0.323263074,6.859133133
4.224,7.446454898,3.32308168,3.368717162
4.225,1.341033219,2.648920153,5.735727527
4.226,7.12181153,2.438523297,5.943274258
4.227,1.167535165,8.293760514,7.781336465
4.228,9.320684637,8.953583001,0.898076531
4.229,9.598930565,5.094870333,9.050588197
4.23,8.622623901,1.249446184,6.215155709
4.231,6.919770261,5.368405636,7.715334589
4.232,5.49297844,0.992784685,0.038457071
4.233,2.128219616,2.481228271,7.775233031
4.234,5.352706361,1.112770034,5.951545905
4.235,3.747300831,3.439992564,8.232710553
4.236,9.489727895,2.716611341,5.952760239
4.237,7.328309353,8.428549919,0.839023793
4.238,7.969943827,3.708768049,6.745227736
4.239,0.831909545,5.987429349,8.261454148
4.24,4.583240632,9.02460871,7.117501814
4.241,5.937656154,3.455051913,8.494105475
4.242,7.15769093,7.41078977,5.45896943
4.243,9.947167516,8.234969896,3.51207673
4.244,8.507392541,5.619203083,9.889114004
4.245,3.380824225,2.888153324,3.990260341
4.246,4.480530742,5.47725484,2.693683086
4.247,7.108866848,0.47564806,9.468784922
4.248,6.744452294,5.546473133,5.051253003
4.249,8.91064552,2.465257054,9.266997993
4.25,6.546819604,9.934401375,2.812446942
4.251,8.986367193,1.757034929,0.385486884
4.252,7.985729741,7.626077494,9.04516425
4.253,9.836572736,2.456077376,8.222709338
4.254,1.497368307,8.041717767,6.090146122
4.255,1.190408231,7.614089695,2.464994506
4.256,0.343262272,5.619740851,9.33122547
4.257,9.004153521,7.039840975,7.535015429
4.258,7.547198944,2.026541113,2.323494661
4.259,1.250219892,5.469858231,6.066947478
4.26,6.374611059,0.036716967,1.304499406
4.261,6.745575385,1.898434401,2.511439318
4.262,9.843820559,2.723101338,2.735621053
4.263,0.548620813,4.444126204,9.023567998
4.264,7.579287448,7.812101473,7.355005459
4.265,3.585764077,2.783797149,8.099204791
4.266,5.756228545,3.55719131,8.245840472
4.267,6.448769147,3.844979413,8.782214732
4.268,5.512445913,6.913411981,8.594215205
4.269,4.627424769,9.399851186,1.769331108
4.27,2.394958578,7.916851398,1.560821645
4.271,7.91301155,3.547657292,9.675497516
4.272,4.097730265,9.035138504,5.362716997
4.273,4.097042066,9.830821229,9.699404208
4.274,0.841431005,4.421079082,3.030400004
4.275,2.844167596,0.43216232,7.860654477
4.276,6.734215406,6.396837553,3.072530836
4.277,3.128567606,9.808531223,3.19644427
4.278,5.651155209,3.330385664,6.703809079
4.279,0.31495548,5.43883214,4.625856856
4.28,0.804188538,9.345222727,7.881269968
4.281,1.440396039,6.539610117,2.056434062
4.282,5.265717054,9.834245172,7.267068197
4.283,5.103866895,1.28026347,7.867878159
4.284,0.513515496,6.747438798,2.374411177
4.285,4.653073878,7.730058884,0.830795761
4.286,1.056874354,0.04011662,5.270420111
4.287,8.456474243,9.335106642,0.904050715
4.288,2.770645566,8.434996899,0.901578387
4.289,4.552259862,5.416763592,8.31307209
4.29,7.094120055,3.828910506,2.896615043
4.291,1.395273331,3.619524593,2.552675936
4.292,0.199678886,5.872067199,1.591159389
4.293,1.632812725,1.275070016,8.591799716
4.294,7.630593304,5.114748636,4.339216457
4.295,8.531889078,3.326473882,8.137172613
4.296,8.040288356,6.884142069,0.10734338
4.297,9.647843991,2.412549219,2.630864908
4.298,0.575097787,8.101808917,5.731246711
4.299,8.746811965,3.288156944,9.800660045
4.3,5.77036015,4.041229564,7.496752525
4.301,6.105531034,4.583874944,5.064466418
4.302,5.421284656,1.118173879,1.277127994
4.303,2.239168442,7.018645913,1.164656852
4.304,1.036251652,6.073435193,4.691664101
4.305,6.098485921,2.124531247,5.607735089
4.306,7.162618071,0.394089152,0.570202283
4.307,6.251153589,0.407530978,3.909715342
4.308,7.639486276,4.729977826,9.738906144
4.309,5.726001431,9.637669526,7.647053668
4.31,3.419896093,9.905033617,6.904157758
4.311,1.064584294,5.348804516,7.500887903
4.312,6.706329797,7.338998121,5.155481649
4.313,0.51086404,1.438789428,7.829875937
4.314,1.649400389,7.589839319,2.273809067
4.315,3.700689886,7.607793478,3.274283387
4.316,1.399493559,9.614352156,0.000121659
4.317,2.599673601,3.478764134,8.885799215
4.318,7.943817167,0.014562611,3.693006867
4.319,5.413057854,2.628050113,1.671541774
4.32,5.109474014,3.360385185,7.521277264
4.321,3.414231449,9.864952634,3.130987473
4.322,5.358972921,6.880935164,7.895433017
4.323,4.916185715,4.474945773,2.301115853
4.324,4.614216804,8.418266488,5.845063981
4.325,0.183720116,9.654442526,7.002711335
4.326,0.143970452,5.190936173,7.329892446
4.327,4.894280445,8.597304727,2.614373066
4.328,1.85692929,7.405256119,1.382151732
4.329,9.600864328,3.189924464,0.722832503
4.33,2.457838488,8.958044881,0.565954107
4.331,8.649174173,6.424528511,1.39030751
4.332,3.419936541,6.519437657,7.105252164
4.333,9.95086574,6.38954364,6.71519986
4.334,6.608731347,4.470956063,5.115934448
4.335,7.339381506,3.734186688,6.975784038
4.336,6.178343538,6.517351205,2.227725955
4.337,3.377147352,2.386101815,1.533785861
4.338,4.383294842,4.737091637,3.204051405
4.339,6.439104476,8.563589213,5.092617951
4.34,1.831689313,3.300786396,0.369366545
4.341,3.665451238,6.199670055,1.436269385
4.342,4.5371601,9.15247212,5.565823828
4.343,3.521852171,4.653697024,7.143895132
4.344,6.836730805,3.33749544,3.528583901
4.345,2.08313275,0.342094595,0.76976108
4.346,8.959313957,6.517150049,4.336587186
4.347,3.160981792,2.445538891,5.485082746
4.348,9.429547341,5.420417344,1.144150845
4.349,9.03615168,2.122800269,6.75170511
4.35,3.368980743,1.726542848,1.308081299
4.351,1.092292618,3.197572053,5.657193116
4.352,2.595175529,7.867249684,8.521418803
4.353,0.127575475,0.45045474,1.114795446
4.354,8.516460919,9.843217495,9.006928308
4.355,9.183808249,2.932836832,5.958488787
4.356,5.128534909,2.964498447,6.660459701
4.357,4.003879849,4.662691481,2.243175239
4.358,6.667561188,5.337309838,7.089437081
4.359,5.566782828,2.119245073,4.953454917
4.36,3.310674396,7.298052511,8.853932793
4.361,8.091070894,8.999804804,8.641495919
4.362,0.150233413,4.970756688,4.288660817
4.363,6.107237373,7.173786549,1.326338333
4.364,3.712906909,9.064501076,8.178234364
4.365,2.404530048,2.313723153,3.714737082
4.366,2.590385019,9.532626494,1.928693998
4.367,2.057306367,1.236098859,8.170471693
4.368,1.037999369,5.690575785,7.571471124
4.369,4.590874695,7.496677773,7.443201583
4.37,0.568885198,7.244738155,9.533710388
4.371,1.41579362,9.770397056,6.222216493
4.372,4.61154,1.087662374,6.584683821
4.373,7.726026039,2.289504005,5.812783949
4.374,4.436765967,5.948521302,8.75029992
4.375,7.142300916,9.348373459,7.563877302
4.376,1.530545788,1.353070642,5.530588978
4.377,0.796164868,6.752416149,8.456504603
4.378,9.46211241,5.52117094,4.81890614
4.379,3.47546332,9.992984875,3.261105943
4.38,3.416768576,6.330360966,4.971993552
4.381,7.59906047,7.241899004,1.136693154
4.382,6.25520385,3.974166046,1.726021386
4.383,0.948183209,3.570881297,5.914736805
4.384,3.810718045,2.742910832,9.887096496
4.385,1.973898121,7.713474913,7.675351477
4.386,3.559569691,7.329441882,2.581460385
4.387,1.355567799,5.508156808,5.397905276
4.388,9.003358986,7.097995263,6.713035402
4.389,0.131943797,5.124357996,7.370404737
4.39,4.925518238,1.168532319,5.811743767
4.391,0.720604194,3.21034217,5.05479264
4.392,7.104071947,0.124580786,7.150495746
4.393,7.074924457,7.362696194,9.283529392
4.394,8.360259953,6.125221502,0.080907559
4.395,1.528812931,4.983311274,8.382622675
4.396,2.191823096,1.336368803,8.259997838
4.397,4.28277064,9.742010581,2.798585607
4.398,7.737218612,3.457647203,5.044930495
4.399,4.782645814,9.748178884,2.112553811
4.4,4.475400787,8.689519258,0.9643296
4.401,4.517446078,3.227093987,9.012898952
4.402,7.396202741,6.639366711,0.984780715
4.403,1.79315371,9.566824946,6.617990913
4.404,5.29922574,5.237904671,6.317184039
4.405,8.598554504,8.943857386,9.30929505
4.406,4.138432382,8.071898766,2.503394303
4.407,9.112939068,8.993478594,2.087805107
4.408,5.350745647,0.515825425,6.180826544
4.409,8.324321339,0.126648518,2.366834947
4.41,8.84767115,4.270296014,6.957272655
4.411,8.846734059,0.297972424,1.24513863
4.412,7.521350477,8.718027597,9.064495922
4.413,6.087423786,5.920479146,6.87996335
4.414,3.577569514,1.028710439,1.579636956
4.415,5.459583393,5.833787571,7.510256911
4.416,2.77579984,2.660377751,7.161826237
4.417,2.725204193,9.882962095,0.848028924
4.418,2.18670991,0.193172322,0.48338288
4.419,9.26817748,7.322602012,2.5191111
4.42,7.144159796,4.493792294,2.8691955
4.421,8.606788033,2.411079923,3.388609746
4.422,4.920432921,8.952712857,2.462961731
4.423,5.539145018,7.159445097,9.794658021
4.424,2.403353411,7.93942141,8.017386231
4.425,4.070361578,0.968302091,2.148571964
4.426,5.009104976,2.41944629,3.787185497
4.427,1.216246435,6.112310209,6.88651913
4.428,9.54539466,4.641277587,9.859933516
4.429,3.893895636,6.6918922,3.956425794
4.43,9.030587225,6.33690421,7.705897287
4.431,3.473889044,4.721665056,4.298304765
4.432,7.022827663,7.971934717,3.742716332
4.433,5.49795509,9.252331504,6.906809228
4.434,7.78621577,2.236664555,8.706069855
4.435,0.36004865,9.707741121,1.497923211
4.436,5.838499042,3.370418274,5.728011679
4.437,2.925351313,3.105509062,6.949530037
4.438,3.309508779,2.54549025,4.90148588
4.439,8.800491079,1.576539201,7.193294925
4.44,2.429913148,7.200356342,2.020929034
4.441,9.306298056,3.462174167,9.122303876
4.442,6.853253089,4.023517589,3.989892916
4.443,5.907665303,7.395969894,4.211880453
4.444,9.015255918,0.150507337,3.16379218
4.445,1.694194622,9.879397727,3.131245737
4.446,3.86858945,9.612303853,0.918225207
4.447,0.506665424,6.710943315,7.589309505
4.448,1.368613047,7.370939992,7.577821665
4.449,4.440336984,1.193994934,2.471327607
4.45,1.623643104,9.39574167,0.06669203
4.451,1.289165674,3.024297938,3.833137872
4.452,2.243437317,8.745568482,3.100893634
4.453,3.417054943,7.915189277,1.058445011
4.454,7.769774546,7.91531967,2.925474971
4.455,8.624369663,3.541262481,0.938202331
4.456,5.852198048,6.687567178,3.072781022
4.457,6.22194462,0.685949692,7.250226625
4.458,7.695722256,6.315514212,6.676772115
4.459,0.20422258,8.224138989,7.038728299
4.46,5.533910863,2.309669248,6.003083427
4.461,3.047607567,7.55776436,6.538991972
4.462,4.101009516,1.958472144,9.096519368
4.463,3.205955961,3.435804594,4.402297387
4.464,5.358449021,9.821222652,5.424857466
4.465,0.542416699,1.537563062,9.477798805
4.466,9.824028472,2.884185503,8.491043552
4.467,0.625809754,0.571369244,8.411909451
4.468,5.35284022,2.815624631,2.966706799
4.469,8.491121252,2.950314528,0.747843555
4.47,7.020335998,9.724364134,3.867458444
4.471,6.022008682,8.685067773,6.527071221
4.472,6.956978689,8.157087743,8.928366604
4.473,9.464131604,7.732291378,9.046230462
4.474,2.567739117,8.55024181,5.029494801
4.475,6.458463602,4.555612686,7.197495356
4.476,5.646478141,7.498895771,6.356860848
4.477,5.157832484,1.187466353,7.183027984
4.478,3.542930554,7.586858168,9.902795518
4.479,8.04253212,6.74050738,8.893288273
4.48,6.44270115,9.425606961,4.785995322
4.481,7.055407732,0.012388302,5.075595616
4.482,5.439316315,1.133445493,4.09932419
4.483,9.591631479,0.583194049,3.193838532
4.484,2.412540509,3.142019457,0.496110233
4.485,1.348562719,2.905870011,0.001418786
4.486,5.935211059,7.848723835,0.338216757
4.487,0.124027438,8.581818005,2.444551782
4.488,2.689422676,2.73760117,2.079306984
4.489,2.533845121,0.012533677,0.028679569
4.49,4.563755848,9.044733766,8.550818314
4.491,0.008859737,7.183607772,6.001291168
4.492,0.983952592,6.741901886,0.518299962
4.493,5.604890888,9.805947496,9.838238826
4.494,2.970866716,7.707090994,4.137615485
4.495,1.975834693,3.94218064,1.305103649
4.496,2.976939045,8.481378257,1.333726865
4.497,5.180520937,9.974989403,3.620204515
4.498,8.302915072,9.610507691,2.973834084
4.499,6.871202777,9.068086084,0.410686958
4.5,5.978236887,3.695825905,6.055930983
4.501,9.105003263,0.867740032,6.795316605
4.502,3.451742666,5.767520928,7.775818983
4.503,3.03465382,6.457453143,7.280796794
4.504,1.658488551,7.959261467,2.613832366
4.505,9.116193958,3.497755674,1.878372692
4.506,9.916147546,8.197062501,5.960603395
4.507,7.346584901,8.240477406,5.435059857
4.508,0.34404211,1.924035333,2.553999031
4.509,1.000592008,6.100360018,8.542548818
4.51,8.744606286,4.773321695,2.963911389
4.511,6.588362799,7.529378059,9.326812472
4.512,3.935087162,0.825661856,4.277225652
4.513,4.89265959,3.17710957,2.53417111
4.514,9.447065128,0.414742455,9.752697837
4.515,9.358561135,4.615702608,1.126733029
4.516,4.281648127,0.341335485,9.948807792
4.517,5.593470342,1.090360862,7.249445677
4.518,0.105633789,4.327032453,2.401659752
4.519,0.147499697,2.656681006,4.468482501
4.52,3.070333489,8.206588452,4.038501292
4.521,5.203615776,6.317887949,5.612132231
4.522,3.124333152,5.708238002,9.555664639
4.523,5.093215709,3.628605914,9.72723954
